Source,Target ,Type,Attribute,Value,SourceType,TargetType
2020/07,2021/07,Temporary-Temporary,Term,3,Temporary,Temporary
2020/08,2021/07,Temporary-Temporary,Term,3,Temporary,Temporary
2020/09,2021/07,Temporary-Temporary,Term,3,Temporary,Temporary
2020/10,2021/07,Temporary-Temporary,Term,3,Temporary,Temporary
2020/11,2021/07,Temporary-Temporary,Term,3,Temporary,Temporary
2020/12,2021/07,Temporary-Temporary,Term,3,Temporary,Temporary
2021/01,2021/07,Temporary-Temporary,Term,3,Temporary,Temporary
2021/02,2021/07,Temporary-Temporary,Term,3,Temporary,Temporary
2021/03,2021/07,Temporary-Temporary,Term,3,Temporary,Temporary
2021/04,2021/07,Temporary-Temporary,Term,3,Temporary,Temporary
2021/05,2021/07,Temporary-Temporary,Term,3,Temporary,Temporary
2021/06,2021/07,Temporary-Temporary,Term,3,Temporary,Temporary
2009/06,2021/08,Temporary-Temporary,Term,3,Temporary,Temporary
2009/07,2021/08,Temporary-Temporary,Term,3,Temporary,Temporary
2009/08,2021/08,Temporary-Temporary,Term,3,Temporary,Temporary
2009/09,2021/08,Temporary-Temporary,Term,3,Temporary,Temporary
2009/10,2021/08,Temporary-Temporary,Term,3,Temporary,Temporary
2009/11,2021/08,Temporary-Temporary,Term,3,Temporary,Temporary
2009/12,2021/08,Temporary-Temporary,Term,3,Temporary,Temporary
2010/01,2021/08,Temporary-Temporary,Term,3,Temporary,Temporary
2010/02,2021/08,Temporary-Temporary,Term,3,Temporary,Temporary
2010/03,2021/08,Temporary-Temporary,Term,3,Temporary,Temporary
2010/04,2021/08,Temporary-Temporary,Term,3,Temporary,Temporary
2010/05,2021/08,Temporary-Temporary,Term,3,Temporary,Temporary
2010/06,2021/08,Temporary-Temporary,Term,3,Temporary,Temporary
2010/07,2021/08,Temporary-Temporary,Term,3,Temporary,Temporary
2010/08,2021/08,Temporary-Temporary,Term,3,Temporary,Temporary
2020/03,2021/08,Temporary-Temporary,Term,3,Temporary,Temporary
2020/04,2021/08,Temporary-Temporary,Term,3,Temporary,Temporary
2020/05,2021/08,Temporary-Temporary,Term,3,Temporary,Temporary
2020/06,2021/08,Temporary-Temporary,Term,3,Temporary,Temporary
2020/07,2021/08,Temporary-Temporary,Term,3,Temporary,Temporary
2020/08,2021/08,Temporary-Temporary,Term,3,Temporary,Temporary
2020/09,2021/08,Temporary-Temporary,Term,3,Temporary,Temporary
2020/10,2021/08,Temporary-Temporary,Term,3,Temporary,Temporary
2020/11,2021/08,Temporary-Temporary,Term,3,Temporary,Temporary
2020/12,2021/08,Temporary-Temporary,Term,3,Temporary,Temporary
2021/01,2021/08,Temporary-Temporary,Term,3,Temporary,Temporary
2021/02,2021/08,Temporary-Temporary,Term,3,Temporary,Temporary
2021/03,2021/08,Temporary-Temporary,Term,3,Temporary,Temporary
2021/04,2021/08,Temporary-Temporary,Term,3,Temporary,Temporary
2021/05,2021/08,Temporary-Temporary,Term,3,Temporary,Temporary
2021/06,2021/08,Temporary-Temporary,Term,3,Temporary,Temporary
2021/07,2021/08,Temporary-Temporary,Term,3,Temporary,Temporary
2009/06,2021/09,Temporary-Temporary,Term,3,Temporary,Temporary
2009/07,2021/09,Temporary-Temporary,Term,3,Temporary,Temporary
2009/08,2021/09,Temporary-Temporary,Term,3,Temporary,Temporary
2009/09,2021/09,Temporary-Temporary,Term,3,Temporary,Temporary
2009/10,2021/09,Temporary-Temporary,Term,3,Temporary,Temporary
2009/11,2021/09,Temporary-Temporary,Term,3,Temporary,Temporary
2009/12,2021/09,Temporary-Temporary,Term,3,Temporary,Temporary
2010/01,2021/09,Temporary-Temporary,Term,3,Temporary,Temporary
2010/02,2021/09,Temporary-Temporary,Term,3,Temporary,Temporary
2010/03,2021/09,Temporary-Temporary,Term,3,Temporary,Temporary
2010/04,2021/09,Temporary-Temporary,Term,3,Temporary,Temporary
2010/05,2021/09,Temporary-Temporary,Term,3,Temporary,Temporary
2010/06,2021/09,Temporary-Temporary,Term,3,Temporary,Temporary
2010/07,2021/09,Temporary-Temporary,Term,3,Temporary,Temporary
2010/08,2021/09,Temporary-Temporary,Term,3,Temporary,Temporary
2020/03,2021/09,Temporary-Temporary,Term,3,Temporary,Temporary
2020/04,2021/09,Temporary-Temporary,Term,3,Temporary,Temporary
2020/05,2021/09,Temporary-Temporary,Term,3,Temporary,Temporary
2020/06,2021/09,Temporary-Temporary,Term,3,Temporary,Temporary
2020/07,2021/09,Temporary-Temporary,Term,3,Temporary,Temporary
2020/08,2021/09,Temporary-Temporary,Term,3,Temporary,Temporary
2020/09,2021/09,Temporary-Temporary,Term,3,Temporary,Temporary
2020/10,2021/09,Temporary-Temporary,Term,3,Temporary,Temporary
2020/11,2021/09,Temporary-Temporary,Term,3,Temporary,Temporary
2020/12,2021/09,Temporary-Temporary,Term,3,Temporary,Temporary
2021/01,2021/09,Temporary-Temporary,Term,3,Temporary,Temporary
2021/02,2021/09,Temporary-Temporary,Term,3,Temporary,Temporary
2021/03,2021/09,Temporary-Temporary,Term,3,Temporary,Temporary
2021/04,2021/09,Temporary-Temporary,Term,3,Temporary,Temporary
2021/05,2021/09,Temporary-Temporary,Term,3,Temporary,Temporary
2021/06,2021/09,Temporary-Temporary,Term,3,Temporary,Temporary
2021/07,2021/09,Temporary-Temporary,Term,3,Temporary,Temporary
2021/08,2021/09,Temporary-Temporary,Term,3,Temporary,Temporary
2009/06,2021/10,Temporary-Temporary,Term,3,Temporary,Temporary
2009/07,2021/10,Temporary-Temporary,Term,3,Temporary,Temporary
2009/08,2021/10,Temporary-Temporary,Term,3,Temporary,Temporary
2009/09,2021/10,Temporary-Temporary,Term,3,Temporary,Temporary
2009/10,2021/10,Temporary-Temporary,Term,3,Temporary,Temporary
2009/11,2021/10,Temporary-Temporary,Term,3,Temporary,Temporary
2009/12,2021/10,Temporary-Temporary,Term,3,Temporary,Temporary
2010/01,2021/10,Temporary-Temporary,Term,3,Temporary,Temporary
2010/02,2021/10,Temporary-Temporary,Term,3,Temporary,Temporary
2010/03,2021/10,Temporary-Temporary,Term,3,Temporary,Temporary
2010/04,2021/10,Temporary-Temporary,Term,3,Temporary,Temporary
2010/05,2021/10,Temporary-Temporary,Term,3,Temporary,Temporary
2010/06,2021/10,Temporary-Temporary,Term,3,Temporary,Temporary
2010/07,2021/10,Temporary-Temporary,Term,3,Temporary,Temporary
2010/08,2021/10,Temporary-Temporary,Term,3,Temporary,Temporary
2020/03,2021/10,Temporary-Temporary,Term,3,Temporary,Temporary
2020/04,2021/10,Temporary-Temporary,Term,3,Temporary,Temporary
2020/05,2021/10,Temporary-Temporary,Term,3,Temporary,Temporary
2020/06,2021/10,Temporary-Temporary,Term,3,Temporary,Temporary
2020/07,2021/10,Temporary-Temporary,Term,3,Temporary,Temporary
2020/08,2021/10,Temporary-Temporary,Term,3,Temporary,Temporary
2020/09,2021/10,Temporary-Temporary,Term,3,Temporary,Temporary
2020/10,2021/10,Temporary-Temporary,Term,3,Temporary,Temporary
2020/11,2021/10,Temporary-Temporary,Term,3,Temporary,Temporary
2020/12,2021/10,Temporary-Temporary,Term,3,Temporary,Temporary
2021/01,2021/10,Temporary-Temporary,Term,3,Temporary,Temporary
2021/02,2021/10,Temporary-Temporary,Term,3,Temporary,Temporary
2021/03,2021/10,Temporary-Temporary,Term,3,Temporary,Temporary
2021/04,2021/10,Temporary-Temporary,Term,3,Temporary,Temporary
2021/05,2021/10,Temporary-Temporary,Term,3,Temporary,Temporary
2021/06,2021/10,Temporary-Temporary,Term,3,Temporary,Temporary
2021/07,2021/10,Temporary-Temporary,Term,3,Temporary,Temporary
2021/08,2021/10,Temporary-Temporary,Term,3,Temporary,Temporary
2021/09,2021/10,Temporary-Temporary,Term,3,Temporary,Temporary
2009/06,2021/11,Temporary-Temporary,Term,3,Temporary,Temporary
2009/07,2021/11,Temporary-Temporary,Term,3,Temporary,Temporary
2009/08,2021/11,Temporary-Temporary,Term,3,Temporary,Temporary
2009/09,2021/11,Temporary-Temporary,Term,3,Temporary,Temporary
2009/10,2021/11,Temporary-Temporary,Term,3,Temporary,Temporary
2009/11,2021/11,Temporary-Temporary,Term,3,Temporary,Temporary
2009/12,2021/11,Temporary-Temporary,Term,3,Temporary,Temporary
2010/01,2021/11,Temporary-Temporary,Term,3,Temporary,Temporary
2010/02,2021/11,Temporary-Temporary,Term,3,Temporary,Temporary
2010/03,2021/11,Temporary-Temporary,Term,3,Temporary,Temporary
2010/04,2021/11,Temporary-Temporary,Term,3,Temporary,Temporary
2010/05,2021/11,Temporary-Temporary,Term,3,Temporary,Temporary
2010/06,2021/11,Temporary-Temporary,Term,3,Temporary,Temporary
2010/07,2021/11,Temporary-Temporary,Term,3,Temporary,Temporary
2010/08,2021/11,Temporary-Temporary,Term,3,Temporary,Temporary
2020/03,2021/11,Temporary-Temporary,Term,3,Temporary,Temporary
2020/04,2021/11,Temporary-Temporary,Term,3,Temporary,Temporary
2020/05,2021/11,Temporary-Temporary,Term,3,Temporary,Temporary
2020/06,2021/11,Temporary-Temporary,Term,3,Temporary,Temporary
2020/07,2021/11,Temporary-Temporary,Term,3,Temporary,Temporary
2020/08,2021/11,Temporary-Temporary,Term,3,Temporary,Temporary
2020/09,2021/11,Temporary-Temporary,Term,3,Temporary,Temporary
2020/10,2021/11,Temporary-Temporary,Term,3,Temporary,Temporary
2020/11,2021/11,Temporary-Temporary,Term,3,Temporary,Temporary
2020/12,2021/11,Temporary-Temporary,Term,3,Temporary,Temporary
2021/01,2021/11,Temporary-Temporary,Term,3,Temporary,Temporary
2021/02,2021/11,Temporary-Temporary,Term,3,Temporary,Temporary
2021/03,2021/11,Temporary-Temporary,Term,3,Temporary,Temporary
2021/04,2021/11,Temporary-Temporary,Term,3,Temporary,Temporary
2021/05,2021/11,Temporary-Temporary,Term,3,Temporary,Temporary
2021/06,2021/11,Temporary-Temporary,Term,3,Temporary,Temporary
2021/07,2021/11,Temporary-Temporary,Term,3,Temporary,Temporary
2021/08,2021/11,Temporary-Temporary,Term,3,Temporary,Temporary
2021/09,2021/11,Temporary-Temporary,Term,3,Temporary,Temporary
2021/10,2021/11,Temporary-Temporary,Term,3,Temporary,Temporary
2009/06,2021/12,Temporary-Temporary,Term,3,Temporary,Temporary
2009/07,2021/12,Temporary-Temporary,Term,3,Temporary,Temporary
2009/08,2021/12,Temporary-Temporary,Term,3,Temporary,Temporary
2009/09,2021/12,Temporary-Temporary,Term,3,Temporary,Temporary
2009/10,2021/12,Temporary-Temporary,Term,3,Temporary,Temporary
2009/11,2021/12,Temporary-Temporary,Term,3,Temporary,Temporary
2009/12,2021/12,Temporary-Temporary,Term,3,Temporary,Temporary
2010/01,2021/12,Temporary-Temporary,Term,3,Temporary,Temporary
2010/02,2021/12,Temporary-Temporary,Term,3,Temporary,Temporary
2010/03,2021/12,Temporary-Temporary,Term,3,Temporary,Temporary
2010/04,2021/12,Temporary-Temporary,Term,3,Temporary,Temporary
2010/05,2021/12,Temporary-Temporary,Term,3,Temporary,Temporary
2010/06,2021/12,Temporary-Temporary,Term,3,Temporary,Temporary
2010/07,2021/12,Temporary-Temporary,Term,3,Temporary,Temporary
2010/08,2021/12,Temporary-Temporary,Term,3,Temporary,Temporary
2020/03,2021/12,Temporary-Temporary,Term,3,Temporary,Temporary
2020/04,2021/12,Temporary-Temporary,Term,3,Temporary,Temporary
2020/05,2021/12,Temporary-Temporary,Term,3,Temporary,Temporary
2020/06,2021/12,Temporary-Temporary,Term,3,Temporary,Temporary
2020/07,2021/12,Temporary-Temporary,Term,3,Temporary,Temporary
2020/08,2021/12,Temporary-Temporary,Term,3,Temporary,Temporary
2020/09,2021/12,Temporary-Temporary,Term,3,Temporary,Temporary
2020/10,2021/12,Temporary-Temporary,Term,3,Temporary,Temporary
2020/11,2021/12,Temporary-Temporary,Term,3,Temporary,Temporary
2020/12,2021/12,Temporary-Temporary,Term,3,Temporary,Temporary
2021/01,2021/12,Temporary-Temporary,Term,3,Temporary,Temporary
2021/02,2021/12,Temporary-Temporary,Term,3,Temporary,Temporary
2021/03,2021/12,Temporary-Temporary,Term,3,Temporary,Temporary
2021/04,2021/12,Temporary-Temporary,Term,3,Temporary,Temporary
2021/05,2021/12,Temporary-Temporary,Term,3,Temporary,Temporary
2021/06,2021/12,Temporary-Temporary,Term,3,Temporary,Temporary
2021/07,2021/12,Temporary-Temporary,Term,3,Temporary,Temporary
2021/08,2021/12,Temporary-Temporary,Term,3,Temporary,Temporary
2021/09,2021/12,Temporary-Temporary,Term,3,Temporary,Temporary
2021/10,2021/12,Temporary-Temporary,Term,3,Temporary,Temporary
2021/11,2021/12,Temporary-Temporary,Term,3,Temporary,Temporary
2009/06,2022/01,Temporary-Temporary,Term,3,Temporary,Temporary
2009/07,2022/01,Temporary-Temporary,Term,3,Temporary,Temporary
2009/08,2022/01,Temporary-Temporary,Term,3,Temporary,Temporary
2009/09,2022/01,Temporary-Temporary,Term,3,Temporary,Temporary
2009/10,2022/01,Temporary-Temporary,Term,3,Temporary,Temporary
2009/11,2022/01,Temporary-Temporary,Term,3,Temporary,Temporary
2009/12,2022/01,Temporary-Temporary,Term,3,Temporary,Temporary
2010/01,2022/01,Temporary-Temporary,Term,3,Temporary,Temporary
2010/02,2022/01,Temporary-Temporary,Term,3,Temporary,Temporary
2010/03,2022/01,Temporary-Temporary,Term,3,Temporary,Temporary
2010/04,2022/01,Temporary-Temporary,Term,3,Temporary,Temporary
2010/05,2022/01,Temporary-Temporary,Term,3,Temporary,Temporary
2010/06,2022/01,Temporary-Temporary,Term,3,Temporary,Temporary
2010/07,2022/01,Temporary-Temporary,Term,3,Temporary,Temporary
2010/08,2022/01,Temporary-Temporary,Term,3,Temporary,Temporary
2020/03,2022/01,Temporary-Temporary,Term,3,Temporary,Temporary
2020/04,2022/01,Temporary-Temporary,Term,3,Temporary,Temporary
2020/05,2022/01,Temporary-Temporary,Term,3,Temporary,Temporary
2020/06,2022/01,Temporary-Temporary,Term,3,Temporary,Temporary
2020/07,2022/01,Temporary-Temporary,Term,3,Temporary,Temporary
2020/08,2022/01,Temporary-Temporary,Term,3,Temporary,Temporary
2020/09,2022/01,Temporary-Temporary,Term,3,Temporary,Temporary
2020/10,2022/01,Temporary-Temporary,Term,3,Temporary,Temporary
2020/11,2022/01,Temporary-Temporary,Term,3,Temporary,Temporary
2020/12,2022/01,Temporary-Temporary,Term,3,Temporary,Temporary
2021/01,2022/01,Temporary-Temporary,Term,3,Temporary,Temporary
2021/02,2022/01,Temporary-Temporary,Term,3,Temporary,Temporary
2021/03,2022/01,Temporary-Temporary,Term,3,Temporary,Temporary
2021/04,2022/01,Temporary-Temporary,Term,3,Temporary,Temporary
2021/05,2022/01,Temporary-Temporary,Term,3,Temporary,Temporary
2021/06,2022/01,Temporary-Temporary,Term,3,Temporary,Temporary
2021/07,2022/01,Temporary-Temporary,Term,3,Temporary,Temporary
2021/08,2022/01,Temporary-Temporary,Term,3,Temporary,Temporary
2021/09,2022/01,Temporary-Temporary,Term,3,Temporary,Temporary
2021/10,2022/01,Temporary-Temporary,Term,3,Temporary,Temporary
2021/11,2022/01,Temporary-Temporary,Term,3,Temporary,Temporary
2021/12,2022/01,Temporary-Temporary,Term,3,Temporary,Temporary
2009/06,2022/02,Temporary-Temporary,Term,3,Temporary,Temporary
2009/07,2022/02,Temporary-Temporary,Term,3,Temporary,Temporary
2009/08,2022/02,Temporary-Temporary,Term,3,Temporary,Temporary
2009/09,2022/02,Temporary-Temporary,Term,3,Temporary,Temporary
2009/10,2022/02,Temporary-Temporary,Term,3,Temporary,Temporary
2009/11,2022/02,Temporary-Temporary,Term,3,Temporary,Temporary
2009/12,2022/02,Temporary-Temporary,Term,3,Temporary,Temporary
2010/01,2022/02,Temporary-Temporary,Term,3,Temporary,Temporary
2010/02,2022/02,Temporary-Temporary,Term,3,Temporary,Temporary
2010/03,2022/02,Temporary-Temporary,Term,3,Temporary,Temporary
2010/04,2022/02,Temporary-Temporary,Term,3,Temporary,Temporary
2010/05,2022/02,Temporary-Temporary,Term,3,Temporary,Temporary
2010/06,2022/02,Temporary-Temporary,Term,3,Temporary,Temporary
2010/07,2022/02,Temporary-Temporary,Term,3,Temporary,Temporary
2010/08,2022/02,Temporary-Temporary,Term,3,Temporary,Temporary
2020/03,2022/02,Temporary-Temporary,Term,3,Temporary,Temporary
2020/04,2022/02,Temporary-Temporary,Term,3,Temporary,Temporary
2020/05,2022/02,Temporary-Temporary,Term,3,Temporary,Temporary
2020/06,2022/02,Temporary-Temporary,Term,3,Temporary,Temporary
2020/07,2022/02,Temporary-Temporary,Term,3,Temporary,Temporary
2020/08,2022/02,Temporary-Temporary,Term,3,Temporary,Temporary
2020/09,2022/02,Temporary-Temporary,Term,3,Temporary,Temporary
2020/10,2022/02,Temporary-Temporary,Term,3,Temporary,Temporary
2020/11,2022/02,Temporary-Temporary,Term,3,Temporary,Temporary
2020/12,2022/02,Temporary-Temporary,Term,3,Temporary,Temporary
2021/01,2022/02,Temporary-Temporary,Term,3,Temporary,Temporary
2021/02,2022/02,Temporary-Temporary,Term,3,Temporary,Temporary
2021/03,2022/02,Temporary-Temporary,Term,3,Temporary,Temporary
2021/04,2022/02,Temporary-Temporary,Term,3,Temporary,Temporary
2021/05,2022/02,Temporary-Temporary,Term,3,Temporary,Temporary
2021/06,2022/02,Temporary-Temporary,Term,3,Temporary,Temporary
2021/07,2022/02,Temporary-Temporary,Term,3,Temporary,Temporary
2021/08,2022/02,Temporary-Temporary,Term,3,Temporary,Temporary
2021/09,2022/02,Temporary-Temporary,Term,3,Temporary,Temporary
2021/10,2022/02,Temporary-Temporary,Term,3,Temporary,Temporary
2021/11,2022/02,Temporary-Temporary,Term,3,Temporary,Temporary
2021/12,2022/02,Temporary-Temporary,Term,3,Temporary,Temporary
2022/01,2022/02,Temporary-Temporary,Term,3,Temporary,Temporary
2009/06,2022/03,Temporary-Temporary,Term,3,Temporary,Temporary
2009/07,2022/03,Temporary-Temporary,Term,3,Temporary,Temporary
2009/08,2022/03,Temporary-Temporary,Term,3,Temporary,Temporary
2009/09,2022/03,Temporary-Temporary,Term,3,Temporary,Temporary
2009/10,2022/03,Temporary-Temporary,Term,3,Temporary,Temporary
2009/11,2022/03,Temporary-Temporary,Term,3,Temporary,Temporary
2009/12,2022/03,Temporary-Temporary,Term,3,Temporary,Temporary
2010/01,2022/03,Temporary-Temporary,Term,3,Temporary,Temporary
2010/02,2022/03,Temporary-Temporary,Term,3,Temporary,Temporary
2010/03,2022/03,Temporary-Temporary,Term,3,Temporary,Temporary
2010/04,2022/03,Temporary-Temporary,Term,3,Temporary,Temporary
2010/05,2022/03,Temporary-Temporary,Term,3,Temporary,Temporary
2010/06,2022/03,Temporary-Temporary,Term,3,Temporary,Temporary
2010/07,2022/03,Temporary-Temporary,Term,3,Temporary,Temporary
2010/08,2022/03,Temporary-Temporary,Term,3,Temporary,Temporary
2020/03,2022/03,Temporary-Temporary,Term,3,Temporary,Temporary
2020/04,2022/03,Temporary-Temporary,Term,3,Temporary,Temporary
2020/05,2022/03,Temporary-Temporary,Term,3,Temporary,Temporary
2020/06,2022/03,Temporary-Temporary,Term,3,Temporary,Temporary
2020/07,2022/03,Temporary-Temporary,Term,3,Temporary,Temporary
2020/08,2022/03,Temporary-Temporary,Term,3,Temporary,Temporary
2020/09,2022/03,Temporary-Temporary,Term,3,Temporary,Temporary
2020/10,2022/03,Temporary-Temporary,Term,3,Temporary,Temporary
2020/11,2022/03,Temporary-Temporary,Term,3,Temporary,Temporary
2020/12,2022/03,Temporary-Temporary,Term,3,Temporary,Temporary
2021/01,2022/03,Temporary-Temporary,Term,3,Temporary,Temporary
2021/02,2022/03,Temporary-Temporary,Term,3,Temporary,Temporary
2021/03,2022/03,Temporary-Temporary,Term,3,Temporary,Temporary
2021/04,2022/03,Temporary-Temporary,Term,3,Temporary,Temporary
2021/05,2022/03,Temporary-Temporary,Term,3,Temporary,Temporary
2021/06,2022/03,Temporary-Temporary,Term,3,Temporary,Temporary
2021/07,2022/03,Temporary-Temporary,Term,3,Temporary,Temporary
2021/08,2022/03,Temporary-Temporary,Term,3,Temporary,Temporary
2021/09,2022/03,Temporary-Temporary,Term,3,Temporary,Temporary
2021/10,2022/03,Temporary-Temporary,Term,3,Temporary,Temporary
2021/11,2022/03,Temporary-Temporary,Term,3,Temporary,Temporary
2021/12,2022/03,Temporary-Temporary,Term,3,Temporary,Temporary
2022/01,2022/03,Temporary-Temporary,Term,3,Temporary,Temporary
2022/02,2022/03,Temporary-Temporary,Term,3,Temporary,Temporary
2009/06,2022/04,Temporary-Temporary,Term,3,Temporary,Temporary
2009/07,2022/04,Temporary-Temporary,Term,3,Temporary,Temporary
2009/08,2022/04,Temporary-Temporary,Term,3,Temporary,Temporary
2009/09,2022/04,Temporary-Temporary,Term,3,Temporary,Temporary
2009/10,2022/04,Temporary-Temporary,Term,3,Temporary,Temporary
2009/11,2022/04,Temporary-Temporary,Term,3,Temporary,Temporary
2009/12,2022/04,Temporary-Temporary,Term,3,Temporary,Temporary
2010/01,2022/04,Temporary-Temporary,Term,3,Temporary,Temporary
2010/02,2022/04,Temporary-Temporary,Term,3,Temporary,Temporary
